adcode,parent_adcode,level,province,city,district,full_name,longitude,latitude,coordinate_system
140700,140000,CITY,山西省,晋中市,,山西省晋中市,112.746143,37.687326,WGS84
140702,140700,COUNTY,山西省,晋中市,榆次区,山西省晋中市榆次区,112.701139,37.697999,WGS84
140703,140700,COUNTY,山西省,晋中市,太谷区,山西省晋中市太谷区,112.545040,37.420879,WGS84
140721,140700,COUNTY,山西省,晋中市,榆社县,山西省晋中市榆社县,112.968992,37.070838,WGS84
140722,140700,COUNTY,山西省,晋中市,左权县,山西省晋中市左权县,113.372622,37.082102,WGS84
140723,140700,COUNTY,山西省,晋中市,和顺县,山西省晋中市和顺县,113.563925,37.329233,WGS84
140724,140700,COUNTY,山西省,晋中市,昔阳县,山西省晋中市昔阳县,113.700668,37.611921,WGS84
140725,140700,COUNTY,山西省,晋中市,寿阳县,山西省晋中市寿阳县,113.169590,37.894427,WGS84
140727,140700,COUNTY,山西省,晋中市,祁县,山西省晋中市祁县,112.328706,37.357720,WGS84
140728,140700,COUNTY,山西省,晋中市,平遥县,山西省晋中市平遥县,112.169297,37.188994,WGS84
140729,140700,COUNTY,山西省,晋中市,灵石县,山西省晋中市灵石县,111.772281,36.847815,WGS84
140781,140700,COUNTY,山西省,晋中市,介休市,山西省晋中市介休市,111.910246,37.027312,WGS84
140800,140000,CITY,山西省,运城市,,山西省运城市,111.001265,35.027424,WGS84
140802,140800,COUNTY,山西省,运城市,盐湖区,山西省运城市盐湖区,110.992391,35.016343,WGS84
140821,140800,COUNTY,山西省,运城市,临猗县,山西省运城市临猗县,110.768988,35.145046,WGS84
140822,140800,COUNTY,山西省,运城市,万荣县,山西省运城市万荣县,110.832425,35.416280,WGS84
140823,140800,COUNTY,山西省,运城市,闻喜县,山西省运城市闻喜县,111.218446,35.357061,WGS84
140824,140800,COUNTY,山西省,运城市,稷山县,山西省运城市稷山县,110.977538,35.604821,WGS84
140825,140800,COUNTY,山西省,运城市,新绛县,山西省运城市新绛县,111.218702,35.616218,WGS84
140826,140800,COUNTY,山西省,运城市,绛县,山西省运城市绛县,111.562803,35.492222,WGS84
140827,140800,COUNTY,山西省,运城市,垣曲县,山西省运城市垣曲县,111.664105,35.298866,WGS84
140828,140800,COUNTY,山西省,运城市,夏县,山西省运城市夏县,111.213927,35.141338,WGS84
140829,140800,COUNTY,山西省,运城市,平陆县,山西省运城市平陆县,111.187943,34.830502,WGS84
140830,140800,COUNTY,山西省,运城市,芮城县,山西省运城市芮城县,110.689029,34.695351,WGS84
140881,140800,COUNTY,山西省,运城市,永济市,山西省运城市永济市,110.442260,34.867295,WGS84
140882,140800,COUNTY,山西省,运城市,河津市,山西省运城市河津市,110.706509,35.596640,WGS84
140900,140000,CITY,山西省,忻州市,,山西省忻州市,112.727589,38.415382,WGS84
140902,140900,COUNTY,山西省,忻州市,忻府区,山西省忻州市忻府区,112.739785,38.402915,WGS84
140921,140900,COUNTY,山西省,忻州市,定襄县,山西省忻州市定襄县,112.950744,38.471262,WGS84
140922,140900,COUNTY,山西省,忻州市,五台县,山西省忻州市五台县,113.248641,38.727379,WGS84
140923,140900,COUNTY,山西省,忻州市,代县,山西省忻州市代县,112.953530,39.066099,WGS84
140924,140900,COUNTY,山西省,忻州市,繁峙县,山西省忻州市繁峙县,113.258624,39.187894,WGS84
140925,140900,COUNTY,山西省,忻州市,宁武县,山西省忻州市宁武县,112.298081,39.000653,WGS84
140926,140900,COUNTY,山西省,忻州市,静乐县,山西省忻州市静乐县,111.933118,38.358903,WGS84
140927,140900,COUNTY,山西省,忻州市,神池县,山西省忻州市神池县,112.204324,39.090185,WGS84
140928,140900,COUNTY,山西省,忻州市,五寨县,山西省忻州市五寨县,111.840292,38.910486,WGS84
140929,140900,COUNTY,山西省,忻州市,岢岚县,山西省忻州市岢岚县,111.566564,38.703522,WGS84
140930,140900,COUNTY,山西省,忻州市,河曲县,山西省忻州市河曲县,111.131651,39.383365,WGS84
140931,140900,COUNTY,山西省,忻州市,保德县,山西省忻州市保德县,111.079425,39.021648,WGS84
140932,140900,COUNTY,山西省,忻州市,偏关县,山西省忻州市偏关县,111.502258,39.435901,WGS84
140981,140900,COUNTY,山西省,忻州市,原平市,山西省忻州市原平市,112.704468,38.730782,WGS84
141000,140000,CITY,山西省,临汾市,,山西省临汾市,111.513073,36.088687,WGS84
141002,141000,COUNTY,山西省,临汾市,尧都区,山西省临汾市尧都区,111.572701,36.082701,WGS84
141021,141000,COUNTY,山西省,临汾市,曲沃县,山西省临汾市曲沃县,111.469458,35.642005,WGS84
141022,141000,COUNTY,山西省,临汾市,翼城县,山西省临汾市翼城县,111.712782,35.739892,WGS84
141023,141000,COUNTY,山西省,临汾市,襄汾县,山西省临汾市襄汾县,111.435304,35.876252,WGS84
141024,141000,COUNTY,山西省,临汾市,洪洞县,山西省临汾市洪洞县,111.669484,36.254210,WGS84
141025,141000,COUNTY,山西省,临汾市,古县,山西省临汾市古县,111.914187,36.266964,WGS84
141026,141000,COUNTY,山西省,临汾市,安泽县,山西省临汾市安泽县,112.243967,36.147960,WGS84
141027,141000,COUNTY,山西省,临汾市,浮山县,山西省临汾市浮山县,111.842711,35.968333,WGS84
141028,141000,COUNTY,山西省,临汾市,吉县,山西省临汾市吉县,110.675033,36.097003,WGS84
141029,141000,COUNTY,山西省,临汾市,乡宁县,山西省临汾市乡宁县,110.841010,35.971059,WGS84
141030,141000,COUNTY,山西省,临汾市,大宁县,山西省临汾市大宁县,110.747229,36.465094,WGS84
141031,141000,COUNTY,山西省,临汾市,隰县,山西省临汾市隰县,110.935066,36.693345,WGS84
141032,141000,COUNTY,山西省,临汾市,永和县,山西省临汾市永和县,110.626571,36.759497,WGS84
141033,141000,COUNTY,山西省,临汾市,蒲县,山西省临汾市蒲县,111.090220,36.411630,WGS84
141034,141000,COUNTY,山西省,临汾市,汾西县,山西省临汾市汾西县,111.557814,36.652836,WGS84
141081,141000,COUNTY,山西省,临汾市,侯马市,山西省临汾市侯马市,111.365653,35.619171,WGS84
141082,141000,COUNTY,山西省,临汾市,霍州市,山西省临汾市霍州市,111.748721,36.568944,WGS84
141100,140000,CITY,山西省,吕梁市,,山西省吕梁市,111.138172,37.518210,WGS84
141102,141100,COUNTY,山西省,吕梁市,离石区,山西省吕梁市离石区,111.143962,37.517020,WGS84
141121,141100,COUNTY,山西省,吕梁市,文水县,山西省吕梁市文水县,112.022321,37.437404,WGS84
141122,141100,COUNTY,山西省,吕梁市,交城县,山西省吕梁市交城县,112.149237,37.550895,WGS84
141123,141100,COUNTY,山西省,吕梁市,兴县,山西省吕梁市兴县,111.120998,38.461089,WGS84
141124,141100,COUNTY,山西省,吕梁市,临县,山西省吕梁市临县,110.986688,37.950439,WGS84
141125,141100,COUNTY,山西省,吕梁市,柳林县,山西省吕梁市柳林县,110.883303,37.429388,WGS84
141126,141100,COUNTY,山西省,吕梁市,石楼县,山西省吕梁市石楼县,110.829017,36.998190,WGS84
141127,141100,COUNTY,山西省,吕梁市,岚县,山西省吕梁市岚县,111.665709,38.279129,WGS84
141128,141100,COUNTY,山西省,吕梁市,方山县,山西省吕梁市方山县,111.237996,37.894389,WGS84
141129,141100,COUNTY,山西省,吕梁市,中阳县,山西省吕梁市中阳县,111.172534,37.357138,WGS84
141130,141100,COUNTY,山西省,吕梁市,交口县,山西省吕梁市交口县,111.174980,36.981754,WGS84
141181,141100,COUNTY,山西省,吕梁市,孝义市,山西省吕梁市孝义市,111.772490,37.145575,WGS84
141182,141100,COUNTY,山西省,吕梁市,汾阳市,山西省吕梁市汾阳市,111.764369,37.260944,WGS84
150000,,PROVINCE,内蒙古自治区,,,内蒙古自治区,111.758313,40.816808,WGS84
150100,150000,CITY,内蒙古自治区,呼和浩特市,,内蒙古自治区呼和浩特市,111.741898,40.840683,WGS84
150102,150100,COUNTY,内蒙古自治区,呼和浩特市,新城区,内蒙古自治区呼和浩特市新城区,111.658572,40.856933,WGS84
150103,150100,COUNTY,内蒙古自治区,呼和浩特市,回民区,内蒙古自治区呼和浩特市回民区,111.616825,40.807667,WGS84
150104,150100,COUNTY,内蒙古自治区,呼和浩特市,玉泉区,内蒙古自治区呼和浩特市玉泉区,111.667395,40.751782,WGS84
150105,150100,COUNTY,内蒙古自治区,呼和浩特市,赛罕区,内蒙古自治区呼和浩特市赛罕区,111.694329,40.791156,WGS84
150121,150100,COUNTY,内蒙古自治区,呼和浩特市,土默特左旗,内蒙古自治区呼和浩特市土默特左旗,111.156989,40.727577,WGS84
150122,150100,COUNTY,内蒙古自治区,呼和浩特市,托克托县,内蒙古自治区呼和浩特市托克托县,111.187241,40.276505,WGS84
150123,150100,COUNTY,内蒙古自治区,呼和浩特市,和林格尔县,内蒙古自治区呼和浩特市和林格尔县,111.814930,40.378121,WGS84
150124,150100,COUNTY,内蒙古自治区,呼和浩特市,清水河县,内蒙古自治区呼和浩特市清水河县,111.640763,39.920262,WGS84
150125,150100,COUNTY,内蒙古自治区,呼和浩特市,武川县,内蒙古自治区呼和浩特市武川县,111.444174,41.094715,WGS84
150200,150000,CITY,内蒙古自治区,包头市,,内蒙古自治区包头市,109.947479,40.620222,WGS84
150202,150200,COUNTY,内蒙古自治区,包头市,东河区,内蒙古自治区包头市东河区,110.038020,40.574933,WGS84
150203,150200,COUNTY,内蒙古自治区,包头市,昆都仑区,内蒙古自治区包头市昆都仑区,109.834531,40.656917,WGS84
150204,150200,COUNTY,内蒙古自治区,包头市,青山区,内蒙古自治区包头市青山区,109.896542,40.643008,WGS84
150205,150200,COUNTY,内蒙古自治区,包头市,石拐区,内蒙古自治区包头市石拐区,110.054735,40.675310,WGS84
150206,150200,COUNTY,内蒙古自治区,包头市,白云鄂博矿区,内蒙古自治区包头市白云鄂博矿区,109.967329,41.768117,WGS84
150207,150200,COUNTY,内蒙古自治区,包头市,九原区,内蒙古自治区包头市九原区,109.962369,40.610214,WGS84
150221,150200,COUNTY,内蒙古自治区,包头市,土默特右旗,内蒙古自治区包头市土默特右旗,110.521946,40.577086,WGS84
150222,150200,COUNTY,内蒙古自治区,包头市,固阳县,内蒙古自治区包头市固阳县,110.053965,41.033049,WGS84
150223,150200,COUNTY,内蒙古自治区,包头市,达尔罕茂明安联合旗,内蒙古自治区包头市达尔罕茂明安联合旗,110.426341,41.696883,WGS84
150300,150000,CITY,内蒙古自治区,乌海市,,内蒙古自治区乌海市,106.789385,39.654099,WGS84
150302,150300,COUNTY,内蒙古自治区,乌海市,海勃湾区,内蒙古自治区乌海市海勃湾区,106.818069,39.689965,WGS84
150303,150300,COUNTY,内蒙古自治区,乌海市,海南区,内蒙古自治区乌海市海南区,106.886841,39.441062,WGS84
150304,150300,COUNTY,内蒙古自治区,乌海市,乌达区,内蒙古自治区乌海市乌达区,106.721330,39.504685,WGS84
150400,150000,CITY,内蒙古自治区,赤峰市,,内蒙古自治区赤峰市,118.881437,42.254936,WGS84
150402,150400,COUNTY,内蒙古自治区,赤峰市,红山区,内蒙古自治区赤峰市红山区,118.947748,42.294341,WGS84
150403,150400,COUNTY,内蒙古自治区,赤峰市,元宝山区,内蒙古自治区赤峰市元宝山区,119.282038,42.037436,WGS84
150404,150400,COUNTY,内蒙古自治区,赤峰市,松山区,内蒙古自治区赤峰市松山区,118.909980,42.297865,WGS84
150421,150400,COUNTY,内蒙古自治区,赤峰市,阿鲁科尔沁旗,内蒙古自治区赤峰市阿鲁科尔沁旗,120.059187,43.870048,WGS84
150422,150400,COUNTY,内蒙古自治区,赤峰市,巴林左旗,内蒙古自治区赤峰市巴林左旗,119.355949,43.959276,WGS84
150423,150400,COUNTY,内蒙古自治区,赤峰市,巴林右旗,内蒙古自治区赤峰市巴林右旗,118.657820,43.531987,WGS84
150424,150400,COUNTY,内蒙古自治区,赤峰市,林西县,内蒙古自治区赤峰市林西县,118.048464,43.615724,WGS84
150425,150400,COUNTY,内蒙古自治区,赤峰市,克什克腾旗,内蒙古自治区赤峰市克什克腾旗,117.538636,43.262880,WGS84
150426,150400,COUNTY,内蒙古自治区,赤峰市,翁牛特旗,内蒙古自治区赤峰市翁牛特旗,118.999660,42.934295,WGS84
150428,150400,COUNTY,内蒙古自治区,赤峰市,喀喇沁旗,内蒙古自治区赤峰市喀喇沁旗,118.695654,41.925010,WGS84
150429,150400,COUNTY,内蒙古自治区,赤峰市,宁城县,内蒙古自治区赤峰市宁城县,119.313621,41.597992,WGS84
150430,150400,COUNTY,内蒙古自治区,赤峰市,敖汉旗,内蒙古自治区赤峰市敖汉旗,119.915598,42.288773,WGS84
150500,150000,CITY,内蒙古自治区,通辽市,,内蒙古自治区通辽市,122.237753,43.651201,WGS84
150502,150500,COUNTY,内蒙古自治区,通辽市,科尔沁区,内蒙古自治区通辽市科尔沁区,122.249904,43.620760,WGS84
150521,150500,COUNTY,内蒙古自治区,通辽市,科尔沁左翼中旗,内蒙古自治区通辽市科尔沁左翼中旗,123.305944,44.124422,WGS84
150522,150500,COUNTY,内蒙古自治区,通辽市,科尔沁左翼后旗,内蒙古自治区通辽市科尔沁左翼后旗,122.351143,42.932649,WGS84
150523,150500,COUNTY,内蒙古自治区,通辽市,开鲁县,内蒙古自治区通辽市开鲁县,121.313338,43.599024,WGS84
150524,150500,COUNTY,内蒙古自治区,通辽市,库伦旗,内蒙古自治区通辽市库伦旗,121.805112,42.733367,WGS84
150525,150500,COUNTY,内蒙古自治区,通辽市,奈曼旗,内蒙古自治区通辽市奈曼旗,120.652388,42.865310,WGS84
150526,150500,COUNTY,内蒙古自治区,通辽市,扎鲁特旗,内蒙古自治区通辽市扎鲁特旗,120.912364,44.565385,WGS84
150581,150500,COUNTY,内蒙古自治区,通辽市,霍林郭勒市,内蒙古自治区通辽市霍林郭勒市,119.674598,45.531740,WGS84
150600,150000,CITY,内蒙古自治区,鄂尔多斯市,,内蒙古自治区鄂尔多斯市,109.776755,39.607722,WGS84
150602,150600,COUNTY,内蒙古自治区,鄂尔多斯市,东胜区,内蒙古自治区鄂尔多斯市东胜区,109.957793,39.822115,WGS84
150603,150600,COUNTY,内蒙古自治区,鄂尔多斯市,康巴什区,内蒙古自治区鄂尔多斯市康巴什区,109.853028,39.607032,WGS84
150621,150600,COUNTY,内蒙古自治区,鄂尔多斯市,达拉特旗,内蒙古自治区鄂尔多斯市达拉特旗,110.028197,40.411540,WGS84
150622,150600,COUNTY,内蒙古自治区,鄂尔多斯市,准格尔旗,内蒙古自治区鄂尔多斯市准格尔旗,111.267552,40.091397,WGS84
150623,150600,COUNTY,内蒙古自治区,鄂尔多斯市,鄂托克前旗,内蒙古自治区鄂尔多斯市鄂托克前旗,107.472101,38.181834,WGS84
150624,150600,COUNTY,内蒙古自治区,鄂尔多斯市,鄂托克旗,内蒙古自治区鄂尔多斯市鄂托克旗,107.970892,39.088870,WGS84
150625,150600,COUNTY,内蒙古自治区,鄂尔多斯市,杭锦旗,内蒙古自治区鄂尔多斯市杭锦旗,108.730794,39.832209,WGS84
150626,150600,COUNTY,内蒙古自治区,鄂尔多斯市,乌审旗,内蒙古自治区鄂尔多斯市乌审旗,108.814424,38.604063,WGS84
150627,150600,COUNTY,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,内蒙古自治区鄂尔多斯市伊金霍洛旗,109.741709,39.564041,WGS84
150700,150000,CITY,内蒙古自治区,呼伦贝尔市,,内蒙古自治区呼伦贝尔市,119.771128,49.164601,WGS84
150702,150700,COUNTY,内蒙古自治区,呼伦贝尔市,海拉尔区,内蒙古自治区呼伦贝尔市海拉尔区,119.817354,49.232841,WGS84
150703,150700,COUNTY,内蒙古自治区,呼伦贝尔市,扎赉诺尔区,内蒙古自治区呼伦贝尔市扎赉诺尔区,117.662077,49.509488,WGS84
150721,150700,COUNTY,内蒙古自治区,呼伦贝尔市,阿荣旗,内蒙古自治区呼伦贝尔市阿荣旗,123.451811,48.124322,WGS84
150722,150700,COUNTY,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,内蒙古自治区呼伦贝尔市莫力达瓦达斡尔族自治旗,124.512174,48.475725,WGS84
150723,150700,COUNTY,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,内蒙古自治区呼伦贝尔市鄂伦春自治旗,123.718190,50.590172,WGS84
150724,150700,COUNTY,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,内蒙古自治区呼伦贝尔市鄂温克族自治旗,119.747900,49.144751,WGS84
150725,150700,COUNTY,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,内蒙古自治区呼伦贝尔市陈巴尔虎旗,119.416135,49.326805,WGS84
150726,150700,COUNTY,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,内蒙古自治区呼伦贝尔市新巴尔虎左旗,118.262303,48.216354,WGS84
150727,150700,COUNTY,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,内蒙古自治区呼伦贝尔市新巴尔虎右旗,116.816327,48.670141,WGS84
150781,150700,COUNTY,内蒙古自治区,呼伦贝尔市,满洲里市,内蒙古自治区呼伦贝尔市满洲里市,117.370852,49.596660,WGS84
